traveler,partNo,pot,weight,pieces,po,date,labelFormat,finalLot,note,shipped,ps
714133,NU5108-00,305,1159,67000,192745,2026-07-30,,6-211-29-B,SORT FOR MISSING LOCKNG,Shipped,29949
714135,11547369,911,1323,10934,193065,2026-08-12,,TRAVELERRECEIVED,,0,0
714137,11547369,1584,1473,12174,192737,2026-07-30,,TRAVELERRECEIVED,,Shipped,29932
714140,11546437-MY-AK,1762,1115,85769,192761,2026-07-31,,TRAVELERRECEIVED,,Shipped,29941
714141,11546437-MY-AK,635,1148,88308,192761,2026-07-31,,TRAVELERRECEIVED,,Shipped,29941
714142,11546437-MY-AK,1591,1167,89769,192761,2026-07-31,,TRAVELERRECEIVED,,0,0
714143,11546437-MY-AK,1390,1056,81231,192761,2026-07-31,,TRAVELERRECEIVED,,0,0
714144,11546437-MY-AK,1446,1090,83846,192761,2026-07-31,,TRAVELERRECEIVED,,Shipped,29939
714145,11546437-MY-AK,1611,1013,77923,192761,2026-07-31,,TRAVELERRECEIVED,,Shipped,29948
714146,11546437-MY-AK,257,1125,86500,192761,2026-07-31,,TRAVELERRECEIVED,,Shipped,29941
714147,11546437-MY-AK,71,1138,87560,192761,2026-07-31,,,,Shipped,29936
714148,11546437-MY-AK,1786,1131,87000,192761,2026-07-31,,TRAVELERRECEIVED,,Shipped,29941
714149,11546437-MY-AK,738,1105,85000,192761,2026-07-31,,TRAVELERRECEIVED,,Shipped,29941
714150,11546437-MY-AK,711,1131,87000,192761,2026-07-31,,TRAVELERRECEIVED,,Shipped,29956
714151,11546437-MY-AK,576,1092,84000,192761,2026-07-31,,TRAVELERRECEIVED,,0,0
714152,06511847AA,1305,972,24987,192701,2026-07-29,,TRAVELERRECEIVED,,Shipped,29932
714153,06511847AA,878,1024,26324,192701,2026-07-29,,TRAVELERRECEIVED,,Shipped,29934
714154,06511847AA,1409,1000,25707,192701,2026-07-29,,TRAVELERRECEIVED,,Shipped,29929
714155,06511847AA,1794,998,25656,192701,2026-07-29,,TRAVELERRECEIVED,,Shipped,29927
714157,11547103,1526,908,8376,192629,2026-07-27,,TRAVELERRECEIVED,,Shipped,29919
714160,06513514AA,222,771,9437,192761,2026-07-31,,TRAVELERRECEIVED,,Shipped,29946
714162,06513514AA,930,790,7670,192761,2026-07-31,,TRAVELERRECEIVED,,0,0
714164,06513555AA,100,790,11652,192796,2026-07-31,,TRAVELERRECEIVED,,Shipped,29932
714165,06513555AA,326,804,11858,192796,2026-07-31,,TRAVELERRECEIVED,,Shipped,29932
714166,06104384AA,702,940,24868,191611,2026-07-24,,TRAVELERRECEIVED,,Shipped,29898
714167,06104384AA,398,960,25397,191611,2026-07-24,,TRAVELERRECEIVED,,Shipped,29898
714168,11610091-MY-AK,747,1250,81169,193047,2026-08-11,,6-223-01-A,,0,0
714169,11610091-MY-AK,755,1068,69351,193047,2026-08-11,,6-223-01-B,,0,0
714170,11610091-MY-AK,274,1186,77013,193047,2026-08-11,,6-223-02-A,,Shipped,29974
714171,11610091-MY-AK,1781,1176,76364,193047,2026-08-11,,6-223-02-B,,0,0
714174,11546368-MY-AK,1084,,,,2026-08-19,,6-229-08-A,,,
714175,11546368-MY-AK,446,,,,2026-08-20,,6-229-08-B,,,
714176,11546368-my-ak,1041,,,,2026-08-17,,6-224-28-a,,,
714177,11546368-MY-AK,922,,,,2026-08-17,,6-224-28-B,,,
714178,11546368-my-ak,1789,,,,2026-08-20,,6-229-08-c,,,
714179,11546368-my-ak,1434,,,,2026-08-19,,6-229-08-d,,,
714180,11546368-my-ak,520,,,,2026-08-20,,6-229-08-e,,,
714181,11546368-my-ak,1313,,,,2026-08-20,,6-229-08-f,,,
714188,11546367-MY-AK,980,1166,25075,192981,2026-08-10,,TRAVELERRECEIVED,,0,0
714189,11546367-MY-AK,121,1124,24172,192981,2026-08-10,,TRAVELERRECEIVED,,Shipped,29974
714190,11546367-MY-AK,408,1192,25634,192981,2026-08-10,,TRAVELERRECEIVED,,Shipped,29974
714191,11546367-MY-AK,931,1100,23656,192981,2026-08-10,,TRAVELERRECEIVED,,Shipped,29974
714192,11546367-MY-AK,1441,1146,24645,192981,2026-08-10,,TRAVELERRECEIVED,,Shipped,29974
714193,11546367-MY-AK,260,1144,24602,192981,2026-08-10,,TRAVELERRECEIVED,,Shipped,29974
714194,11546367-MY-AK,441,1117,24022,192978,2026-08-10,,TRAVELERRECEIVED,,0,0
714195,11546367-MY-AK,944,1205,25914,192978,2026-08-10,,TRAVELERRECEIVED,,Shipped,29972
714196,11546367-MY-AK,295,1194,25677,192978,2026-08-10,,TRAVELERRECEIVED,,0,0
714197,11546367-MY-AK,48,1110,23871,192978,2026-08-10,,TRAVELERRECEIVED,,Shipped,29974
714198,11546367-MY-AK,458,1150,24731,192978,2026-08-10,,TRAVELERRECEIVED,,0,0
714199,11546367-MY-AK,897,1132,24344,192978,2026-08-10,,TRAVELERRECEIVED,,0,0
714200,11610376,1718,1560,40000,192933,2026-08-06,,6-218-24-A,,Shipped,29956
714201,11610376,141,1560,40000,192933,2026-08-06,,6-218-24-B,,Shipped,29970
714202,11610376,813,780,20000,192933,2026-08-06,,6-218-24-C,,Shipped,29961
714203,11610376,1760,1387,35552,192933,2026-08-06,,6-218-24-D,,Shipped,29956
714214,15047163,3,1167,63770,192831,2026-08-04,,TRAVELERRECEIVED,,Shipped,29964
714217,15047163,748,1150,62842,192831,2026-08-04,,TRAVELERRECEIVED,,Shipped,29964
714218,11602326,843,997,4161,192629,2026-07-27,,TRAVELERRECEIVED,,Shipped,29909
714219,11602326,114,1070,4466,192629,2026-07-27,,TRAVELERRECEIVED,,Shipped,29909
714220,11602326,889,1021,4261,192629,2026-07-27,,TRAVELERRECEIVED,,Shipped,29911
714221,11602326,1649,1016,4240,192629,2026-07-27,,TRAVELERRECEIVED,,Shipped,29909
714222,11602326,365,831,3468,192629,2026-07-27,,TRAVELERRECEIVED,,Shipped,29913
714223,11602326,605,1114,4649,192629,2026-07-27,,TRAVELERRECEIVED,,Shipped,29913
714224,11602326,590,978,4082,192629,2026-07-27,,TRAVELERRECEIVED,,Shipped,29911
714225,11602326,194,1106,4616,192629,2026-07-27,,TRAVELERRECEIVED,,Shipped,29909
714226,11602326,824,1056,4407,192629,2026-07-27,,TRAVELERRECEIVED,,Shipped,29909
714227,11602326,1007,1038,4332,192629,2026-07-27,,TRAVELERRECEIVED,,Shipped,29919
714228,11602326,596,956,3990,192629,2026-07-27,,TRAVELERRECEIVED,,Shipped,29909
714229,11602326,982,1171,4887,192629,2026-07-27,,TRAVELERRECEIVED,,Shipped,29919
714230,06511701AA,484,1096,78849,192701,2026-07-29,,TRAVELERRECEIVED,,Shipped,29929
714231,06511701AA,363,865,62230,192701,2026-07-29,,TRAVELERRECEIVED,,Shipped,29921
714234,NU5108-00-T,50,1142,66000,193949,2026-09-10,,6-253-19-A,,0,0
714235,NU5108-00,235,1058,61156,192745,2026-07-30,,SORT&RETURN,SORT FOR MISSING LOCKNG,0,0
714236,W705606-S440,KIB,1936,40000,191538,2026-07-22,,6-202-12-A,,Shipped,29893
714237,W705606-S440,KIB,1936,40000,191538,2026-07-22,,SPLIT FROM TR#714236,,Shipped,29888
714238,NU3019-00,388,1084,5192,192745,2026-07-30,,6-211-13-A,,Shipped,29922
714239,NU3019-00,1722,1049,5024,192745,2026-07-30,,6-211-13-B,,Shipped,29922
714240,NU3019-00,510,1196,5728,192745,2026-07-30,,6-211-13-C,,Shipped,29922
714241,NU3019-00,1511,914,4377,192745,2026-07-30,,6-211-13-D,,Shipped,29922
714242,NU3019-00,256,962,4612,192745,2026-07-30,,6-211-13-E,,Shipped,29922
714243,NU3019-00,552,1142,5469,192745,2026-07-30,,6-211-13-F,,Shipped,29922
714244,NU3019-00,1512,1219,5838,192852,2026-08-04,,6-216-20-A,,Shipped,29949
714245,NU3019-00,200,819,3922,192852,2026-08-04,,6-216-20-B,,Shipped,29949
714246,NU3019-00,1025,1162,5565,192852,2026-08-04,,6-216-20-C,,Shipped,29949
714247,NU3019-00,1029,939,4497,192852,2026-08-04,,6-216-20-D,,Shipped,29949
714248,NU3019-00,1379,1091,5225,192852,2026-08-04,,6-216-20-E,,Shipped,29949
714249,NU3019-00,1541,1036,4962,192852,2026-08-04,,6-216-20-F,,Shipped,29949
714250,HL3W-4320-AA-L,730,719,4712,193890,2026-09-09,,6-252-16-A,,0,0
714252,HL3W-4320-AA,468,682,4469,193530,2026-08-27,,6-238-22-B,,Shipped,30080
714254,HL3W-4320-AA-L,776,948,6212,193890,2026-09-09,,6-252-17-A,,0,0
